Course Name,Section Name,Faculty Name,Time,Room,Semester
BBT638/BBT639,1,TBA,M 07:00 PM - 09:30 PM,SAC406,Summer 2024 (242)
BBT639,1,SBI,TBA,TBA,Summer 2024 (242)
BBT645,1,IJn,S 07:00 PM - 09:30 PM,SAC405,Summer 2024 (242)
BBT654,1,HiM,M 07:00 PM - 09:30 PM,SAC407,Summer 2024 (242)
BBT671,1,OAh,R 07:00 PM - 09:30 PM,LIB611,Summer 2024 (242)
BBT701,1,TBA,TBA,TBA,Summer 2024 (242)
BBT701,2,TBA,TBA,TBA,Summer 2024 (242)
BBT702,1,TBA,TBA,TBA,Summer 2024 (242)
BBT702,2,TBA,TBA,TBA,Summer 2024 (242)
BBT792,1,Mqn,TBA,TBA,Summer 2024 (242)
BEN205,1,NJb,ST 08:00 AM - 09:15 AM,NAC302,Summer 2024 (242)
BEN205,2,NJb,ST 10:50 AM - 12:05 PM,NAC302,Summer 2024 (242)
BEN205,3,Rme,ST 12:15 PM - 01:30 PM,NAC303,Summer 2024 (242)
BEN205,4,Snj,ST 12:15 PM - 01:30 PM,NAC306,Summer 2024 (242)
BEN205,5,NJb,ST 01:40 PM - 02:55 PM,NAC204,Summer 2024 (242)
BEN205,6,Snj,ST 01:40 PM - 02:55 PM,NAC306,Summer 2024 (242)
BEN205,7,Rme,ST 03:05 PM - 04:20 PM,NAC204,Summer 2024 (242)
BEN205,8,Snj,ST 03:05 PM - 04:20 PM,NAC306,Summer 2024 (242)
BEN205,9,Shg,ST 04:30 PM - 05:45 PM,NAC406,Summer 2024 (242)
BEN205,10,AbMn,ST 04:30 PM - 05:45 PM,NAC410,Summer 2024 (242)
BEN205,11,NJb,MW 09:25 AM - 10:40 AM,NAC205,Summer 2024 (242)
BEN205,12,NJb,MW 12:15 PM - 01:30 PM,NAC205,Summer 2024 (242)
BEN205,13,Rme,MW 12:15 PM - 01:30 PM,NAC303,Summer 2024 (242)
BEN205,14,Rme,MW 01:40 PM - 02:55 PM,NAC303,Summer 2024 (242)
BEN205,15,Sjj,RA 08:00 AM - 09:15 AM,NAC205,Summer 2024 (242)
BEN205,16,AdK1,RA 08:00 AM - 09:15 AM,NAC406,Summer 2024 (242)
BEN205,17,KSAD,RA 08:00 AM - 09:15 AM,NAC501,Summer 2024 (242)
BEN205,18,MBQ,RA 09:25 AM - 10:40 AM,NAC204,Summer 2024 (242)
BEN205,19,Ss1,RA 09:25 AM - 10:40 AM,NAC205,Summer 2024 (242)
BEN205,20,Gdd,RA 09:25 AM - 10:40 AM,NAC303,Summer 2024 (242)
BEN205,21,KSAD,RA 09:25 AM - 10:40 AM,NAC411,Summer 2024 (242)
BEN205,22,Sjj,RA 10:50 AM - 12:05 PM,NAC205,Summer 2024 (242)
BEN205,23,MBI,RA 10:50 AM - 12:05 PM,NAC302,Summer 2024 (242)
BEN205,24,AdK1,RA 10:50 AM - 12:05 PM,NAC306,Summer 2024 (242)
BEN205,25,KSAD,RA 10:50 AM - 12:05 PM,NAC501,Summer 2024 (242)
BEN205,26,HAr1,RA 10:50 AM - 12:05 PM,NAC619,Summer 2024 (242)
BEN205,27,SAP,RA 12:15 PM - 01:30 PM,NAC204,Summer 2024 (242)
BEN205,28,MKh1,RA 12:15 PM - 01:30 PM,NAC303,Summer 2024 (242)
BEN205,29,MAz1,RA 12:15 PM - 01:30 PM,NAC410,Summer 2024 (242)
BEN205,30,ADy,RA 03:05 PM - 04:20 PM,NAC204,Summer 2024 (242)
BEN205,31,CcK,RA 03:05 PM - 04:20 PM,NAC205,Summer 2024 (242)
BEN205,32,AbMn,RA 03:05 PM - 04:20 PM,NAC302,Summer 2024 (242)
BEN205,33,Shg,RA 03:05 PM - 04:20 PM,NAC306,Summer 2024 (242)
BEN205,34,Rme,RA 03:05 PM - 04:20 PM,NAC410,Summer 2024 (242)
BEN205,35,SB1,RA 03:05 PM - 04:20 PM,NAC501,Summer 2024 (242)
BEN205,36,SB1,RA 04:30 PM - 05:45 PM,NAC204,Summer 2024 (242)
BEN205,37,AbMn,RA 04:30 PM - 05:45 PM,NAC302,Summer 2024 (242)
BEN205,38,ADy,RA 04:30 PM - 05:45 PM,NAC304,Summer 2024 (242)
BEN205,39,Shg,RA 04:30 PM - 05:45 PM,NAC306,Summer 2024 (242)
BEN205,40,Gdd,TBA,TBA,Summer 2024 (242)
BEN205,41,MBQ,TBA,TBA,Summer 2024 (242)
BEN205,42,MBI,TBA,TBA,Summer 2024 (242)
BEN205,48,MAz1,RA 08:00 AM - 09:15 AM,NAC515,Summer 2024 (242)
BEN205,49,HAr1,RA 09:25 AM - 10:40 AM,NAC515,Summer 2024 (242)
BEN205,50,MAz1,RA 10:50 AM - 12:05 PM,NAC515,Summer 2024 (242)
BEN205,51,CcK,TBA,TBA,Summer 2024 (242)
BEN205,52,AdK1,TBA,TBA,Summer 2024 (242)
BEN205,53,MKh1,TBA,TBA,Summer 2024 (242)
BEN205,54,Ss1,TBA,TBA,Summer 2024 (242)
BEN205,56,ADy,TBA,TBA,Summer 2024 (242)
BEN205,63,MBI,TBA,TBA,Summer 2024 (242)
BEN205,64,SAP,TBA,TBA,Summer 2024 (242)
BIO103,1,NTA,ST 12:15 PM - 01:30 PM,SAC407,Summer 2024 (242)
BIO103,2,KFR,ST 03:05 PM - 04:20 PM,SAC203,Summer 2024 (242)
BIO103,3,KMRh,ST 01:40 PM - 02:55 PM,SAC511,Summer 2024 (242)
BIO103,4,KMRh,ST 04:30 PM - 05:45 PM,SAC403,Summer 2024 (242)
BIO103,5,NBb,ST 04:30 PM - 05:45 PM,SAC405,Summer 2024 (242)
BIO103,6,PyN,ST 04:30 PM - 05:45 PM,SAC406,Summer 2024 (242)
BIO103,7,TBA,ST 04:30 PM - 05:45 PM,SAC801A,Summer 2024 (242)
BIO103,8,SuBK,MW 08:00 AM - 09:15 AM,SAC403,Summer 2024 (242)
BIO103,9,FZd,MW 09:25 AM - 10:40 AM,SAC316,Summer 2024 (242)
BIO103,10,FZd,MW 10:50 AM - 12:05 PM,SAC316,Summer 2024 (242)
BIO103,11,Awn,MW 01:40 PM - 02:55 PM,SAC407,Summer 2024 (242)
BIO103,12,HiM,MW 03:05 PM - 04:20 PM,SAC407,Summer 2024 (242)
BIO103,13,Awn,MW 04:30 PM - 05:45 PM,SAC203,Summer 2024 (242)
BIO103,14,HML,MW 04:30 PM - 05:45 PM,SAC402,Summer 2024 (242)
BIO103,15,HiM,MW 04:30 PM - 05:45 PM,SAC407,Summer 2024 (242)
BIO103,16,FMJ,RA 08:00 AM - 09:15 AM,SAC203,Summer 2024 (242)
BIO103,17,HML,RA 08:00 AM - 09:15 AM,SAC405,Summer 2024 (242)
BIO103,18,BUn,RA 08:00 AM - 09:15 AM,SAC511,Summer 2024 (242)
BIO103,19,NIA,RA 09:25 AM - 10:40 AM,SAC405,Summer 2024 (242)
BIO103,20,APz,RA 09:25 AM - 10:40 AM,SAC407,Summer 2024 (242)
BIO103,21,APz,RA 10:50 AM - 12:05 PM,SAC511,Summer 2024 (242)
BIO103,22,TSHq,RA 12:15 PM - 01:30 PM,SAC407,Summer 2024 (242)
BIO103,23,FMJ,RA 12:15 PM - 01:30 PM,SAC511,Summer 2024 (242)
BIO103,24,MRIs,RA 01:40 PM - 02:55 PM,SAC203,Summer 2024 (242)
BIO103,25,FMJ,RA 01:40 PM - 02:55 PM,SAC403,Summer 2024 (242)
BIO103,26,LtB,RA 03:05 PM - 04:20 PM,SAC203,Summer 2024 (242)
BIO103,27,MRIs,RA 03:05 PM - 04:20 PM,SAC402,Summer 2024 (242)
BIO103,28,HML,RA 03:05 PM - 04:20 PM,SAC404,Summer 2024 (242)
BIO103,29,AAM4,RA 04:30 PM - 05:45 PM,SAC404,Summer 2024 (242)
BIO103,30,HML,RA 04:30 PM - 05:45 PM,SAC407,Summer 2024 (242)
BIO103,32,SMd1,TBA,TBA,Summer 2024 (242)
BIO103,33,NIA,TBA,TBA,Summer 2024 (242)
BIO103,34,SMd1,TBA,TBA,Summer 2024 (242)
BIO103,35,NIA,TBA,TBA,Summer 2024 (242)
BIO103,36,SuBK,TBA,TBA,Summer 2024 (242)
BIO103,37,SuBK,TBA,TBA,Summer 2024 (242)
BIO103,38,NTA,TBA,TBA,Summer 2024 (242)
BIO103,39,NTA,TBA,TBA,Summer 2024 (242)
BIO103,40,TBA,TBA,TBA,Summer 2024 (242)
BIO103,41,TBA,TBA,TBA,Summer 2024 (242)
BIO201,1,TBA,ST 08:00 AM - 09:15 AM,SAC404,Summer 2024 (242)
BIO201,2,FZd,ST 12:15 PM - 01:30 PM,SAC402,Summer 2024 (242)
BIO201,3,SMDA,ST 03:05 PM - 04:20 PM,SAC407,Summer 2024 (242)
BIO201,4,MAKN,ST 03:05 PM - 04:20 PM,SAC801A,Summer 2024 (242)
BIO201,5,ArIm,MW 09:25 AM - 10:40 AM,SAC203,Summer 2024 (242)
BIO201,6,Klq,MW 10:50 AM - 12:05 PM,SAC406,Summer 2024 (242)
BIO201,7,Klq,MW 01:40 PM - 02:55 PM,SAC406,Summer 2024 (242)
BIO201,8,MAKN,MW 03:05 PM - 04:20 PM,SAC801A,Summer 2024 (242)
BIO201,9,TSHq,MW 04:30 PM - 05:45 PM,SAC406,Summer 2024 (242)
BIO201,10,NRO,RA 10:50 AM - 12:05 PM,SAC404,Summer 2024 (242)
BIO201,11,MALM,TBA,TBA,Summer 2024 (242)
BIO201,12,MALM,TBA,TBA,Summer 2024 (242)
BIO201,14,HML,TBA,TBA,Summer 2024 (242)
BIO201,16,MALM,TBA,TBA,Summer 2024 (242)
BIO201,17,ArIm,TBA,TBA,Summer 2024 (242)
BIO201,18,ArIm,TBA,TBA,Summer 2024 (242)
BIO202,1,MTO,TBA,TBA,Summer 2024 (242)
BIO202,2,NBb,ST 03:05 PM - 04:20 PM,SAC405,Summer 2024 (242)
BIO202,3,MBRH,MW 04:30 PM - 05:45 PM,SAC801A,Summer 2024 (242)
BIO202,4,APz,RA 08:00 AM - 09:15 AM,SAC406,Summer 2024 (242)
BIO202,5,SGAH,RA 10:50 AM - 12:05 PM,SAC406,Summer 2024 (242)
BIO202,6,AAM4,RA 01:40 PM - 02:55 PM,SAC406,Summer 2024 (242)
BIO202,7,ATP,MW 08:00 AM - 09:15 AM,OAT602,Summer 2024 (242)
BIO202,8,MTO,MW 09:25 AM - 10:40 AM,OAT601,Summer 2024 (242)
BIO202,9,MTO,MW 09:25 AM - 10:40 AM,OAT601_V,Summer 2024 (242)
BIO202,10,MBRH,RA 08:00 AM - 09:15 AM,OAT602,Summer 2024 (242)
BIO202,11,MBRH,RA 08:00 AM - 09:15 AM,OAT602_V,Summer 2024 (242)
BIO202,12,FHo,RA 09:25 AM - 10:40 AM,OAT602,Summer 2024 (242)
BIO202,13,FHo,RA 09:25 AM - 10:40 AM,OAT602_V,Summer 2024 (242)
BIO202,14,AAM4,TBA,TBA,Summer 2024 (242)
BIO202,15,ATP,TBA,TBA,Summer 2024 (242)
BIO202/MIC101,1,TBA,ST 09:25 AM - 10:40 AM,SAC203,Summer 2024 (242)
BSC201,1,AK,RA 08:00 AM - 09:15 AM,SAC401,Summer 2024 (242)
BSC201,2,Rks,TBA,TBA,Summer 2024 (242)
BUS112,1,Hmn,RA 08:00 AM - 09:15 AM,SAC306,Summer 2024 (242)
BUS112,2,Hmn,RA 10:50 AM - 12:05 PM,NAC314,Summer 2024 (242)
BUS112,3,AnHs,RA 01:40 PM - 02:55 PM,NAC313,Summer 2024 (242)
BUS112,4,JeR,RA 03:05 PM - 04:20 PM,NAC313,Summer 2024 (242)
BUS112,5,AdS1,RA 08:00 AM - 09:15 AM,SAC313,Summer 2024 (242)
BUS112,6,MMRh,RA 12:15 PM - 01:30 PM,NAC206,Summer 2024 (242)
BUS112,7,AMO,ST 12:15 PM - 01:30 PM,NAC313,Summer 2024 (242)
BUS112,8,AMO,ST 01:40 PM - 02:55 PM,NAC313,Summer 2024 (242)
BUS112,9,KMz,RA 04:30 PM - 05:45 PM,NAC314,Summer 2024 (242)
BUS112,10,Rks,RA 03:05 PM - 04:20 PM,NAC314,Summer 2024 (242)
BUS112,11,INz,MW 10:50 AM - 12:05 PM,SAC401,Summer 2024 (242)
BUS112,12,INz,MW 12:15 PM - 01:30 PM,NAC414,Summer 2024 (242)
BUS112,13,AbS,RA 08:00 AM - 09:15 AM,NAC414,Summer 2024 (242)
BUS112,14,MRM2,RA 01:40 PM - 02:55 PM,SAC210,Summer 2024 (242)
BUS112,15,MRM2,RA 03:05 PM - 04:20 PM,SAC209,Summer 2024 (242)
BUS112,16,MTK,ST 01:40 PM - 02:55 PM,SAC312,Summer 2024 (242)
BUS112,17,Mdt,RA 03:05 PM - 04:20 PM,SAC401,Summer 2024 (242)
BUS112,18,Sdt,ST 08:00 AM - 09:15 AM,SAC306,Summer 2024 (242)
BUS112,19,ChH,RA 08:00 AM - 09:15 AM,SAC211,Summer 2024 (242)
BUS112,20,ChH,RA 09:25 AM - 10:40 AM,SAC306,Summer 2024 (242)
BUS112,21,MMR5,RA 08:00 AM - 09:15 AM,NAC313,Summer 2024 (242)
BUS112,22,AbS,RA 09:25 AM - 10:40 AM,NAC414,Summer 2024 (242)
BUS112,23,AHSr,RA 08:00 AM - 09:15 AM,SAC209,Summer 2024 (242)
BUS112,24,AHSr,RA 10:50 AM - 12:05 PM,NAC315,Summer 2024 (242)
BUS112,25,Mde,RA 10:50 AM - 12:05 PM,NAC414,Summer 2024 (242)
BUS112,26,KSd,MW 09:25 AM - 10:40 AM,NAC315,Summer 2024 (242)
BUS112,27,MRHn,RA 08:00 AM - 09:15 AM,SAC210,Summer 2024 (242)
BUS112,28,MMRh,TBA,TBA,Summer 2024 (242)
BUS112,29,MMRh,TBA,TBA,Summer 2024 (242)
BUS135,1,BSK,ST 08:00 AM - 09:15 AM,NAC210,Summer 2024 (242)
BUS135,2,SAJ,ST 03:05 PM - 04:20 PM,NAC621,Summer 2024 (242)
BUS135,3,SAJ,ST 04:30 PM - 05:45 PM,NAC403,Summer 2024 (242)
BUS135,4,SAJ,RA 12:15 PM - 01:30 PM,NAC201,Summer 2024 (242)
BUS135,5,MLtR,RA 08:00 AM - 09:15 AM,NAC208,Summer 2024 (242)
BUS135,6,TBA,RA 08:00 AM - 09:15 AM,NAC504,Summer 2024 (242)
BUS135,7,MJA1,RA 08:00 AM - 09:15 AM,NAC510,Summer 2024 (242)
BUS135,8,MJA1,RA 09:25 AM - 10:40 AM,NAC407,Summer 2024 (242)
BUS135,9,LRn,RA 10:50 AM - 12:05 PM,NAC403,Summer 2024 (242)
BUS135,10,Sqm,RA 10:50 AM - 12:05 PM,NAC510,Summer 2024 (242)
BUS135,11,LRn,RA 12:15 PM - 01:30 PM,NAC401,Summer 2024 (242)
BUS135,12,Sqm,RA 12:15 PM - 01:30 PM,NAC407,Summer 2024 (242)
BUS135,13,MMtn,RA 01:40 PM - 02:55 PM,NAC504,Summer 2024 (242)
BUS135,14,MMtn,RA 03:05 PM - 04:20 PM,NAC504,Summer 2024 (242)
BUS135,15,SAJ,RA 04:30 PM - 05:45 PM,NAC210,Summer 2024 (242)
BUS135,16,TBA,RA 04:30 PM - 05:45 PM,NAC216,Summer 2024 (242)
BUS135,17,MLtR,RA 09:25 AM - 10:40 AM,NAC619,Summer 2024 (242)
BUS135,18,MLtR,RA 01:40 PM - 02:55 PM,NAC619,Summer 2024 (242)
BUS172,1,MTHn,MW 08:00 AM - 09:15 AM,NAC210,Summer 2024 (242)
BUS172,2,MHM,MW 08:00 AM - 09:15 AM,NAC502,Summer 2024 (242)
BUS172,3,MHM,MW 09:25 AM - 10:40 AM,NAC502,Summer 2024 (242)
BUS172,4,MTHn,MW 03:05 PM - 04:20 PM,NAC309,Summer 2024 (242)
BUS172,5,MTHn,MW 04:30 PM - 05:45 PM,NAC405,Summer 2024 (242)
BUS172,6,MSA3,RA 08:00 AM - 09:15 AM,NAC502,Summer 2024 (242)
BUS172,7,Hdo,RA 08:00 AM - 09:15 AM,NAC506,Summer 2024 (242)
BUS172,8,Azd,RA 08:00 AM - 09:15 AM,NAC513,Summer 2024 (242)
BUS172,9,MKz,RA 09:25 AM - 10:40 AM,NAC207,Summer 2024 (242)
BUS172,10,MMs1,RA 09:25 AM - 10:40 AM,NAC210,Summer 2024 (242)
BUS172,11,IAM,RA 09:25 AM - 10:40 AM,NAC305,Summer 2024 (242)
BUS172,12,MSA3,RA 09:25 AM - 10:40 AM,NAC307,Summer 2024 (242)
BUS172,13,JHK,RA 09:25 AM - 10:40 AM,NAC401,Summer 2024 (242)
BUS172,14,Hdo,RA 09:25 AM - 10:40 AM,NAC405,Summer 2024 (242)
BUS172,15,Azd,RA 09:25 AM - 10:40 AM,NAC504,Summer 2024 (242)
BUS172,16,MKz,RA 10:50 AM - 12:05 PM,NAC210,Summer 2024 (242)
BUS172,17,MMs1,RA 10:50 AM - 12:05 PM,NAC307,Summer 2024 (242)
BUS172,18,IAM,RA 10:50 AM - 12:05 PM,NAC309,Summer 2024 (242)
BUS172,19,MSA3,RA 12:15 PM - 01:30 PM,NAC307,Summer 2024 (242)
BUS172,20,MJA1,RA 12:15 PM - 01:30 PM,NAC403,Summer 2024 (242)
BUS172,21,Hdo,RA 12:15 PM - 01:30 PM,NAC506,Summer 2024 (242)
BUS172,22,MMs1,RA 01:40 PM - 02:55 PM,NAC208,Summer 2024 (242)
BUS172,23,IAM,RA 01:40 PM - 02:55 PM,NAC210,Summer 2024 (242)
BUS172,24,MSA3,RA 01:40 PM - 02:55 PM,NAC305,Summer 2024 (242)
BUS172,25,TBA,RA 01:40 PM - 02:55 PM,NAC401,Summer 2024 (242)
BUS172,26,MJA1,RA 01:40 PM - 02:55 PM,NAC506,Summer 2024 (242)
BUS172,27,MMs1,RA 03:05 PM - 04:20 PM,NAC210,Summer 2024 (242)
BUS172,28,Sqm,RA 03:05 PM - 04:20 PM,NAC405,Summer 2024 (242)
BUS172,29,Sqm,RA 04:30 PM - 05:45 PM,NAC504,Summer 2024 (242)
BUS172,30,ZkH3,RA 09:25 AM - 10:40 AM,NAC506,Summer 2024 (242)
BUS172,31,ZkH3,RA 10:50 AM - 12:05 PM,NAC502,Summer 2024 (242)
BUS173,1,Ift,ST 08:00 AM - 09:15 AM,NAC307,Summer 2024 (242)
BUS173,2,MHM,ST 08:00 AM - 09:15 AM,NAC405,Summer 2024 (242)
BUS173,3,Ift,ST 09:25 AM - 10:40 AM,NAC208,Summer 2024 (242)
BUS173,4,MHM,ST 09:25 AM - 10:40 AM,NAC405,Summer 2024 (242)
BUS173,5,Ift,ST 12:15 PM - 01:30 PM,NAC305,Summer 2024 (242)
BUS173,6,MHM,ST 12:15 PM - 01:30 PM,NAC504,Summer 2024 (242)
BUS173,7,JHK,ST 04:30 PM - 05:45 PM,NAC405,Summer 2024 (242)
BUS173,8,MTHn,RA 08:00 AM - 09:15 AM,NAC210,Summer 2024 (242)
BUS173,9,MAU3,RA 08:00 AM - 09:15 AM,NAC407,Summer 2024 (242)
BUS173,10,MMtn,RA 09:25 AM - 10:40 AM,NAC309,Summer 2024 (242)
BUS173,11,MMtn,RA 10:50 AM - 12:05 PM,NAC401,Summer 2024 (242)
BUS173,12,MKz,RA 12:15 PM - 01:30 PM,NAC208,Summer 2024 (242)
BUS173,13,JHK,RA 12:15 PM - 01:30 PM,NAC309,Summer 2024 (242)
BUS173,14,Azd,RA 12:15 PM - 01:30 PM,NAC502,Summer 2024 (242)
BUS173,15,ZkH3,RA 01:40 PM - 02:55 PM,NAC307,Summer 2024 (242)
BUS173,16,Min,RA 01:40 PM - 02:55 PM,NAC405,Summer 2024 (242)
BUS173,17,Azd,RA 01:40 PM - 02:55 PM,NAC407,Summer 2024 (242)
BUS173,18,IAM,RA 03:05 PM - 04:20 PM,NAC305,Summer 2024 (242)
BUS173,19,ZkH3,RA 03:05 PM - 04:20 PM,NAC307,Summer 2024 (242)
BUS173,20,JHK,RA 03:05 PM - 04:20 PM,NAC309,Summer 2024 (242)
BUS173,21,Min,RA 03:05 PM - 04:20 PM,NAC407,Summer 2024 (242)
BUS173,22,MKz,RA 04:30 PM - 05:45 PM,NAC401,Summer 2024 (242)
BUS173,23,TBA,RA 04:30 PM - 05:45 PM,NAC506,Summer 2024 (242)
BUS251,1,TyA,ST 08:00 AM - 09:15 AM,NAC401,Summer 2024 (242)
BUS251,2,TyA,ST 09:25 AM - 10:40 AM,NAC307,Summer 2024 (242)
BUS251,3,UHM,ST 12:15 PM - 01:30 PM,NAC208,Summer 2024 (242)
BUS251,4,TyA,ST 12:15 PM - 01:30 PM,NAC405,Summer 2024 (242)
BUS251,5,UHM,ST 01:40 PM - 02:55 PM,NAC305,Summer 2024 (242)
BUS251,6,SRS2,ST 04:30 PM - 05:45 PM,NAC502,Summer 2024 (242)
BUS251,7,UHM,ST 04:30 PM - 05:45 PM,NAC506,Summer 2024 (242)
BUS251,8,AmTr,MW 08:00 AM - 09:15 AM,NAC307,Summer 2024 (242)
BUS251,9,AmTr,MW 09:25 AM - 10:40 AM,NAC210,Summer 2024 (242)
BUS251,10,LkK,MW 12:15 PM - 01:30 PM,NAC307,Summer 2024 (242)
BUS251,11,AmTr,MW 01:40 PM - 02:55 PM,NAC210,Summer 2024 (242)
BUS251,12,LkK,MW 01:40 PM - 02:55 PM,NAC309,Summer 2024 (242)
BUS251,13,HMM1,RA 01:40 PM - 02:55 PM,NAC502,Summer 2024 (242)
BUS251,14,LkK,ST 04:30 PM - 05:45 PM,NAC504,Summer 2024 (242)
BUS251,15,TBA,MW 08:00 AM - 09:15 AM,NAC401,Summer 2024 (242)
BUS251,16,MdMm,RA 08:00 AM - 09:15 AM,NAC619,Summer 2024 (242)
BUS251,17,SRS2,MW 04:30 PM - 05:45 PM,NAC401,Summer 2024 (242)
BUS251,18,MdMm,RA 04:30 PM - 05:45 PM,NAC208,Summer 2024 (242)
BUS498,1,JnA,TBA,TBA,Summer 2024 (242)
BUS498,2,ARK1,TBA,TBA,Summer 2024 (242)
BUS498,3,SSH2,TBA,TBA,Summer 2024 (242)
BUS498,4,ZIA,TBA,TBA,Summer 2024 (242)
BUS498,5,UTH,TBA,TBA,Summer 2024 (242)
BUS498,6,ZMU,TBA,TBA,Summer 2024 (242)
BUS498,7,ZbR,TBA,TBA,Summer 2024 (242)
BUS498,8,Alm,TBA,TBA,Summer 2024 (242)
BUS498,9,ShL,TBA,TBA,Summer 2024 (242)
BUS498,10,ZkJ,TBA,TBA,Summer 2024 (242)
BUS498,11,MST1,TBA,TBA,Summer 2024 (242)
BUS498,12,ZTM,TBA,TBA,Summer 2024 (242)
BUS498,13,MHM,TBA,TBA,Summer 2024 (242)
BUS498,14,ShH,TBA,TBA,Summer 2024 (242)
BUS498,15,AIK,TBA,TBA,Summer 2024 (242)
BUS498,16,NwA,TBA,TBA,Summer 2024 (242)
BUS498,17,Mli,TBA,TBA,Summer 2024 (242)
BUS498,18,Sqt,TBA,TBA,Summer 2024 (242)
BUS498,19,QTI,TBA,TBA,Summer 2024 (242)
BUS498,20,SYI,TBA,TBA,Summer 2024 (242)
BUS498,21,BHj,TBA,TBA,Summer 2024 (242)
BUS498,22,SRS2,TBA,TBA,Summer 2024 (242)
BUS498,23,Afd,TBA,TBA,Summer 2024 (242)
BUS498,24,TYA,TBA,TBA,Summer 2024 (242)
BUS498,25,FsZ,TBA,TBA,Summer 2024 (242)
BUS498,26,MAO,TBA,TBA,Summer 2024 (242)
BUS498,27,HMM1,TBA,TBA,Summer 2024 (242)
BUS498,28,TuA,TBA,TBA,Summer 2024 (242)
BUS498,29,Ayn,TBA,TBA,Summer 2024 (242)
BUS498,30,Mof,TBA,TBA,Summer 2024 (242)
BUS498,31,KMS2,TBA,TBA,Summer 2024 (242)
BUS498,32,LKK,TBA,TBA,Summer 2024 (242)
BUS498,33,Tnn,TBA,TBA,Summer 2024 (242)
BUS498,34,UHM,TBA,TBA,Summer 2024 (242)
BUS498,35,SAI2,TBA,TBA,Summer 2024 (242)
BUS498,36,YAR,TBA,TBA,Summer 2024 (242)
BUS498,37,MhCw,TBA,TBA,Summer 2024 (242)
BUS498,38,AMTr,TBA,TBA,Summer 2024 (242)
BUS498,39,BSK,TBA,TBA,Summer 2024 (242)
BUS498,40,RAR,TBA,TBA,Summer 2024 (242)
BUS498,41,MHHS,TBA,TBA,Summer 2024 (242)
BUS498,42,Tmr,TBA,TBA,Summer 2024 (242)
BUS498,43,DSr,TBA,TBA,Summer 2024 (242)
BUS498,44,TMu,TBA,TBA,Summer 2024 (242)
BUS498,45,KNM1,TBA,TBA,Summer 2024 (242)
BUS498,46,MeI,TBA,TBA,Summer 2024 (242)
BUS498,47,MTdI,TBA,TBA,Summer 2024 (242)
BUS498,48,MNE,TBA,TBA,Summer 2024 (242)
BUS498,49,SMKN,TBA,TBA,Summer 2024 (242)
BUS498,50,ZTK,TBA,TBA,Summer 2024 (242)
BUS498,51,IJS,TBA,TBA,Summer 2024 (242)
BUS498,52,RfE,TBA,TBA,Summer 2024 (242)
BUS498,53,MHZ,TBA,TBA,Summer 2024 (242)
BUS498,54,Sne,TBA,TBA,Summer 2024 (242)
BUS498,55,Onf,TBA,TBA,Summer 2024 (242)
BUS498,56,FHz,TBA,TBA,Summer 2024 (242)
BUS498,57,SAW,TBA,TBA,Summer 2024 (242)
BUS498,58,Fzy,TBA,TBA,Summer 2024 (242)
BUS498,59,TFZ,TBA,TBA,Summer 2024 (242)
BUS498,60,Mbt,TBA,TBA,Summer 2024 (242)
BUS498,61,Fss,TBA,TBA,Summer 2024 (242)
BUS498,62,EhN,TBA,TBA,Summer 2024 (242)
BUS498,63,FCH,TBA,TBA,Summer 2024 (242)
BUS498,64,FdF,TBA,TBA,Summer 2024 (242)
BUS498,65,SSA1,TBA,TBA,Summer 2024 (242)
BUS498,66,SaRn,TBA,TBA,Summer 2024 (242)
BUS498,67,MeSK,TBA,TBA,Summer 2024 (242)
BUS498,68,NYM,TBA,TBA,Summer 2024 (242)
BUS498,69,AFMO,TBA,TBA,Summer 2024 (242)
BUS498,70,AhM,TBA,TBA,Summer 2024 (242)
BUS498,71,AhU,TBA,TBA,Summer 2024 (242)
BUS498,72,ASy,TBA,TBA,Summer 2024 (242)
BUS498,73,FI,TBA,TBA,Summer 2024 (242)
BUS498,74,Fjm,TBA,TBA,Summer 2024 (242)
BUS498,75,HAS,TBA,TBA,Summer 2024 (242)
BUS498,76,Hmu,TBA,TBA,Summer 2024 (242)
BUS498,77,IAC,TBA,TBA,Summer 2024 (242)
BUS498,78,MdM,TBA,TBA,Summer 2024 (242)
BUS498,79,MGR,TBA,TBA,Summer 2024 (242)
BUS498,80,MNl1,TBA,TBA,Summer 2024 (242)
BUS498,81,MRe,TBA,TBA,Summer 2024 (242)
BUS498,82,MzF,TBA,TBA,Summer 2024 (242)
BUS498,83,NNh,TBA,TBA,Summer 2024 (242)
BUS498,84,Rby,TBA,TBA,Summer 2024 (242)
BUS498,85,RMH1,TBA,TBA,Summer 2024 (242)
BUS498,86,SHA1,TBA,TBA,Summer 2024 (242)
BUS498,87,SnT,TBA,TBA,Summer 2024 (242)
BUS498,88,Sys,TBA,TBA,Summer 2024 (242)
BUS498,89,Tks,TBA,TBA,Summer 2024 (242)
BUS498,90,TNK,TBA,TBA,Summer 2024 (242)
BUS498,91,TsA,TBA,TBA,Summer 2024 (242)
BUS498,92,MIBS,TBA,TBA,Summer 2024 (242)
BUS498,93,AWKM,TBA,TBA,Summer 2024 (242)
BUS498,94,MAR3,TBA,TBA,Summer 2024 (242)
BUS500,1,MSz2,TBA,TBA,Summer 2024 (242)
BUS500,2,MSz2,TBA,TBA,Summer 2024 (242)
